,artist_id,artist,image,genres,popularity,link,followers
0,7Ln5yumFjHCkeZ8bAzHUcp,Yovie Widianto,https://i.scdn.co/image/ab6761610000e5eb5146b8acb026405ca1bd3060,['indonesian pop'],64,https://api.spotify.com/v1/artists/7Ln5yumFjHCkeZ8bAzHUcp,198778
1,6FTLayBxjkQeanFdUusk1I,Fabio Asher,https://i.scdn.co/image/ab6761610000e5ebd7384b119d6cdaee014015ae,['indonesian pop'],65,https://api.spotify.com/v1/artists/6FTLayBxjkQeanFdUusk1I,736372
2,4AK6F7OLvEQ5QYCBNiQWHq,One Direction,https://i.scdn.co/image/5bb443424a1ad71603c43d67f5af1a04da6bb3c8,"['boy band', 'pop', 'post-teen pop', 'talent show']",85,https://api.spotify.com/v1/artists/4AK6F7OLvEQ5QYCBNiQWHq,31158728
3,0Pk4JEXgC64RBmovnQDZ27,Jogja Hip Hop Foundation,https://i.scdn.co/image/ab67616d0000b273de748fd3eed32d64ee85fce8,"['indonesian hip hop', 'lagu jawa']",62,https://api.spotify.com/v1/artists/0Pk4JEXgC64RBmovnQDZ27,623252
4,3wOsYKZM0zcKNasi3I7fP4,Mahalini,https://i.scdn.co/image/ab6761610000e5ebb8333468abeb2e461d1ab5ea,['indonesian pop'],75,https://api.spotify.com/v1/artists/3wOsYKZM0zcKNasi3I7fP4,5636815
5,0f6TyESD8E1mD2oLJ4TGv1,For Revenge,https://i.scdn.co/image/ab6761610000e5eb90bea89a7bd6082348d8b67e,"['bandung indie', 'indonesian emo', 'indonesian post-hardcore']",67,https://api.spotify.com/v1/artists/0f6TyESD8E1mD2oLJ4TGv1,330309
6,1WX2v0BiEW19Vw7xmznLdZ,Vierra,https://i.scdn.co/image/ab6761610000e5ebce05aec92bc5b3e81205ff73,['indonesian pop'],65,https://api.spotify.com/v1/artists/1WX2v0BiEW19Vw7xmznLdZ,789213
7,0kPb52ySN2k9P6wEZPTUzm,Tiara Andini,https://i.scdn.co/image/ab6761610000e5eb28747c69a86181ed0f08fd69,['indonesian pop'],73,https://api.spotify.com/v1/artists/0kPb52ySN2k9P6wEZPTUzm,3312848
8,5y8tKLUfMvliMe8IKamR32,d4vd,https://i.scdn.co/image/ab6761610000e5ebad447187a35f422307e88ad3,"['bedroom pop', 'bedroom r&b']",80,https://api.spotify.com/v1/artists/5y8tKLUfMvliMe8IKamR32,1144283
9,69bG9tC62d8oTFC9aTTosn,New West,https://i.scdn.co/image/ab6761610000e5ebfbf70d3071dbb808406e4031,['toronto indie'],73,https://api.spotify.com/v1/artists/69bG9tC62d8oTFC9aTTosn,214955
10,4EiSzlOeMnJcp2U8ayCQ3a,Keisya Levronka,https://i.scdn.co/image/ab6761610000e5eb564e80739956f888f879a5cb,['indonesian pop'],66,https://api.spotify.com/v1/artists/4EiSzlOeMnJcp2U8ayCQ3a,2420255
11,7FBcuc1gsnv6Y1nwFtNRCb,My Chemical Romance,https://i.scdn.co/image/ab6761610000e5eb9c00ad0308287b38b8fdabc2,"['emo', 'modern rock', 'pop punk', 'pov: indie', 'rock']",77,https://api.spotify.com/v1/artists/7FBcuc1gsnv6Y1nwFtNRCb,7660958
12,2iDVt6mFbtbDEZG5ax0dTi,Tulus,https://i.scdn.co/image/ab6761610000e5ebb2dac5833519e3b4e5f7efdb,"['indonesian jazz', 'indonesian pop', 'indonesian singer-songwriter']",76,https://api.spotify.com/v1/artists/2iDVt6mFbtbDEZG5ax0dTi,11576066
